id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val
1,2697.569104484666,48.907969603296706,2512.295088120172,176.11369205166457,2529.7020039975177,21.44678671503321,nearest_iexterne,21.44678671503321
2,2745.45155089973,1.4088273642181655,2541.866572124793,167.33039976473546,2495.9674206751893,33.065102823190166,nearest_fountain,1.4088273642181655
3,2744.0437192259787,1.4088273642181655,2540.756132857775,167.19090239075936,2497.1525359421817,32.65219968626887,nearest_fountain,1.4088273642181655
4,2582.4061906339753,141.34849406368846,2371.053544603628,84.59203515744048,2670.5299304741343,18.83712627429273,nearest_iexterne,18.83712627429273
5,2864.119220033338,126.59808638381337,2456.5273852893542,79.33094736034172,2419.307258622156,29.98370416703381,nearest_iexterne,29.98370416703381
6,3534.7057947033354,27.573424722924898,1804.3901432051778,117.45459245545759,1886.5612427266346,33.64675232848234,nearest_fountain,27.573424722924898
7,3507.1498614970333,27.573424722924898,1830.2922440894797,125.92498026330907,1908.9627930957333,22.67909040615885,nearest_iexterne,22.67909040615885
8,3669.8381509987976,73.12103727678509,1413.6082656056715,17.997478225933627,2520.888871861759,14.328400745562945,nearest_iexterne,14.328400745562945
9,3633.569132058264,73.12103727678509,1359.1852861439777,79.00185198264619,2593.9697738367763,29.385897371483434,nearest_iexterne,29.385897371483434
10,3665.1194528607384,1.2759399754098213,1286.9545980881294,90.9105631624449,2638.840073458583,12.749684743316134,nearest_fountain,1.2759399754098213
11,3665.166019594215,1.2759399754098213,1285.6997424267067,91.65297976291642,2639.9576136663095,12.71387565705872,nearest_fountain,1.2759399754098213
12,3575.5160028133373,1.5901575776541426,736.3919330381177,19.38818902172925,2198.5846230309276,25.5431691771308,nearest_fountain,1.5901575776541426
13,3574.6799626653524,1.5901575776541426,735.6392585145704,19.256014921810344,2197.2570560842987,24.386654151889076,nearest_fountain,1.5901575776541426
14,2807.107653802321,533.7969379074929,1188.654574507117,63.2751159034358,1996.126679469777,20.13166322038209,nearest_iexterne,20.13166322038209
15,1929.4638866277853,68.68125559820851,1004.0819896484885,755.5822393436441,2140.9898291991444,46.55766430856683,nearest_iexterne,46.55766430856683
16,1777.8023435458904,69.44741299264598,849.9970360108039,811.6186455722657,1986.769537399187,39.66481685255353,nearest_iexterne,39.66481685255353
17,1695.9347498844154,40.18640837409617,780.5902342567621,736.6254655022841,1918.0152260103025,32.06650492750358,nearest_iexterne,32.06650492750358
18,1867.0753528111077,68.68125559820851,938.9352541160039,810.5346712931743,2075.55100356385,35.740822196372264,nearest_iexterne,35.740822196372264
19,1735.8843387913898,1.8887320759535267,819.1412785283079,775.6557517863927,1956.676038533526,32.0909356547495,nearest_fountain,1.8887320759535267
20,1736.15113966599,1.8887320759535267,819.7247045814926,776.1577117332419,1957.2481397646604,31.463696114046616,nearest_fountain,1.8887320759535267
21,1759.6434483111896,2.3721547510242584,840.5230532449456,797.7606502880152,1978.0552875897451,21.409986295182026,nearest_fountain,2.3721547510242584
22,1757.2747728548604,1.890293634369238,838.1627779404342,795.3922015869358,1975.6964097595335,22.46404416735525,nearest_fountain,1.890293634369238
23,1755.394187969086,1.890293634369238,836.3324948323113,793.5425016017072,1973.868772408312,23.189978504887293,nearest_fountain,1.890293634369238
24,1753.2724942460916,2.1255346965494373,834.2165141222542,791.4196861663607,1971.7538812478022,24.43800520373703,nearest_fountain,2.1255346965494373
